"","filename","sentence","index","date","title","publication","filepath"
"730","moleytext_extracted_7.txt","Byline: States News Service",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"731","moleytext_extracted_7.txt","Dateline: WASHINGTON",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"732","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"733","moleytext_extracted_7.txt","Body",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"734","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"735","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"736","moleytext_extracted_7.txt","The following information was released by the Cato Institute:",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"737","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"738","moleytext_extracted_7.txt","By George Selgin",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"739","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"740","moleytext_extracted_7.txt","""It is difficult to think of an important aspect of the New Deal to which Roosevelt had not plainly pledged himself",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"741","moleytext_extracted_7.txt","before taking office. ...Roosevelt had campaigned on a clear and specific New Deal Program."" (Eric Rauchway,",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"742","moleytext_extracted_7.txt","Winter War, pp. 15-17.)",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"743","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"744","moleytext_extracted_7.txt","To understand the New Deal's shortcomings as a grand scheme for achieving economic recovery, it helps to realize",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"745","moleytext_extracted_7.txt","that the New Deal wasn't a grand scheme at all, but an assemblage of steps and programs, many of which were",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"746","moleytext_extracted_7.txt","decided upon or concocted only after Roosevelt took office.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"747","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"748","moleytext_extracted_7.txt","But if I'm to expect you to see the New Deal that way, I must first convince you that Eric Rauchway's opposite claim",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"749","moleytext_extracted_7.txt","isn't true. Hence this post, which (unlike most others to come) is about history, but not so much about economics. If",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"750","moleytext_extracted_7.txt","you're only here for the econ., you might skip it without fear of not being able to follow others in this series.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"751","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"752","moleytext_extracted_7.txt","Rauchway's Revisionism",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"753","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"754","moleytext_extracted_7.txt","According to Rauchway, most of the New Deal's important components had been planned and pledged to well",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"755","moleytext_extracted_7.txt","before FDR took office. Rauchway's view goes hand-in-hand with his portrayal of the New Deal as a well-oiled,",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"756","moleytext_extracted_7.txt","supercharged recovery machine. In contrast my own view of the New Deal, as a set of make-shift remedies, makes",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"757","moleytext_extracted_7.txt","it seem more likely to have had the U.S. economy bucking and stalling like an ill-tuned jalopy.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"758","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"759","moleytext_extracted_7.txt","Of the two views, mine is (for once) the more orthodox. Although journalist Robert Wright took poetic license when",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"760","moleytext_extracted_7.txt","he wrote, back in 2001, that ""FDR threw a bunch of policies against the wall, and the ones that stuck became the",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"761","moleytext_extracted_7.txt","New Deal,"" his opinion isn't all that far removed from what most New Deal historians believe. Roger Daniels, in his",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"762","moleytext_extracted_7.txt","2015 book Road to the New Deal, even goes so far as to say that ""The notion that when Franklin Roosevelt",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"763","moleytext_extracted_7.txt","became president he had a plan in his head called the New Deal is a myth no serious scholar has ever believed.""",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"764","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"765","moleytext_extracted_7.txt","Rauchway is certainly a serious scholar. So, how has he come to his unorthodox view? In brief, he argues (1) that",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"766","moleytext_extracted_7.txt","the New Deal must have been a coherent and well-advertised program, as well as a radical one, for otherwise",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"767","moleytext_extracted_7.txt","Hoover couldn't have made opposition to it the cornerstone of his own presidential campaign; (2) that the memories",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"768","moleytext_extracted_7.txt","and motives of FDR's own colleagues and advisors who insist there was no plan can't be trusted; (3) that other",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"769","moleytext_extracted_7.txt","historians haven't examined the right documents; and (4) that the orthodox view can't possibly be right because it",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"770","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"771","moleytext_extracted_7.txt","                                                                                                            Page 2 of 6",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"772","moleytext_extracted_7.txt","                     THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"773","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"774","moleytext_extracted_7.txt","implies that Roosevelt misled voters, depriving his program of ""democratic legitimacy,"" whereas it's clear that",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"775","moleytext_extracted_7.txt","democratic legitimacy ""was the New Deal's ultimate goal.""",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"776","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"777","moleytext_extracted_7.txt","Most of these arguments seem easily answered. Concerning ""democratic legitimacy"": that Roosevelt didn't tell",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"778","moleytext_extracted_7.txt","voters just ""what he was going to do"" needn't mean that he hoodwinked them. It could (and did in fact) mean that he",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"779","moleytext_extracted_7.txt","himself had no precise idea what he would do once in office. Concerning Hoover: although he did say things like",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"780","moleytext_extracted_7.txt","""they [i.e., the Democrats] are proposing changes and so-called new deals which would destroy the very",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"781","moleytext_extracted_7.txt","foundations of our American system,"" it is of course common for candidates to accuse their opponents of harboring",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"782","moleytext_extracted_7.txt","sinister plans. If Hoover's frightening portrayal of FDR's plans was unusual, it was not because it accurately",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"783","moleytext_extracted_7.txt","represented the avowed designs of FDR or his party, but because Hoover appears to have sincerely believed it.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"784","moleytext_extracted_7.txt","Concerning other historians missing key sources: if so, then Rauchway ought to supply direct proof of his own",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"785","moleytext_extracted_7.txt","thesis from these. But he never does.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"786","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"787","moleytext_extracted_7.txt","What Rauchway does do is either ignore or dismiss key documents informing the orthodox view, including the",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"788","moleytext_extracted_7.txt","testimonies of Raymond Moley and Frances Perkins, two of FDR's closest associates. According to Moley, the",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"789","moleytext_extracted_7.txt","first member of FDR's ""brain trust,"" believing that New Deal policies were ""the result of a unified plan"" is like",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"790","moleytext_extracted_7.txt","believing ""that the accumulation of stuffed snakes, baseball pictures, school flags, old tennis shoes, carpenter's",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"791","moleytext_extracted_7.txt","tools, and chemistry sets in a boys bedroom could have been put there by an interior decorator."" Although he cites",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"792","moleytext_extracted_7.txt","Moley extensively, Rauchway doesn't mention this statement.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"793","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"794","moleytext_extracted_7.txt","Dissing Frances Perkins",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"795","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"796","moleytext_extracted_7.txt","Moley eventually parted company with FDR, so perhaps his testimony is jaundiced. The same certainly can't be",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"797","moleytext_extracted_7.txt","said of the testimony of Frances Perkins, who first served with FDR in Albany and was secretary of labor for all four",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"798","moleytext_extracted_7.txt","of his terms in Washington. In The Roosevelt I knew, her 1946 memoir, Perkins writes:",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"799","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"800","moleytext_extracted_7.txt","The notion that the New Deal had a preconceived theoretical position is ridiculous. The pattern it was to assume",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"801","moleytext_extracted_7.txt","was not clear or specific in Roosevelt's mind, in the mind of the Democratic party, or in the mind of anyone else",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"802","moleytext_extracted_7.txt","taking part in the 1932 campaign.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"803","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"804","moleytext_extracted_7.txt","""Not clear or specific."" Although Rauchway does refer to this passage, he avoids quoting these words flatly",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"805","moleytext_extracted_7.txt","contradicting his own. Instead he opines, condescendingly, that while ""Perkins may have been a great secretary of",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"806","moleytext_extracted_7.txt","labor... she was a poor historian: not a word of her remarks is true.""",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"807","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"808","moleytext_extracted_7.txt","Why would Perkins not tell the truth? ""In reminiscing,"" Rauchway says, ""she may merely have forgotten how things",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"809","moleytext_extracted_7.txt","stood thirteen years before."" But thirteen years isn't so long, after all; and ""ridiculous"" isn't the sort of adjective one",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"810","moleytext_extracted_7.txt","uses to describe something one isn't certain about. Nor, for that matter, is it likely that Perkins' foggy memory",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"811","moleytext_extracted_7.txt","inspired not only the passage in question, but several others to the very same effect that Rauchway doesn't quote.",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"812","moleytext_extracted_7.txt","Passages like",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"813","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"814","moleytext_extracted_7.txt","When Franklin Roosevelt and his administration began their work in Washington in March 1933, the New Deal was",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"815","moleytext_extracted_7.txt","not a plan with form and content. It was a happy phrase he had coined during the campaign, and its value was",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"816","moleytext_extracted_7.txt","psychological. It made people feel better, and in that terrible period of depression they needed to feel better,",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"817","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"818","moleytext_extracted_7.txt","and",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"819","moleytext_extracted_7.txt","",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
"820","moleytext_extracted_7.txt","It is important to repeat, the New Deal was not a plan, not even an agreement, and it was certainly not a plot, as",7,2020-06-22,"THE NEW DEAL AND RECOVERY, PART 2: INVENTING THE NEW DEAL","     States News Service States News Service","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_7.txt"
